Region,Country,State,City,Month,Day,Year,AvgTemperature
South/Central America & Carribean,Brazil,,Sao Paulo,6,6,2017,66.7
South/Central America & Carribean,Brazil,,Sao Paulo,6,7,2017,70.6
South/Central America & Carribean,Brazil,,Sao Paulo,6,8,2017,72.6
South/Central America & Carribean,Brazil,,Sao Paulo,6,9,2017,68.3
South/Central America & Carribean,Brazil,,Sao Paulo,6,10,2017,57.9
South/Central America & Carribean,Brazil,,Sao Paulo,6,11,2017,57.9
South/Central America & Carribean,Brazil,,Sao Paulo,6,12,2017,60.7
South/Central America & Carribean,Brazil,,Sao Paulo,6,13,2017,60.1
South/Central America & Carribean,Brazil,,Sao Paulo,6,14,2017,61.1
South/Central America & Carribean,Brazil,,Sao Paulo,6,15,2017,62.0
South/Central America & Carribean,Brazil,,Sao Paulo,6,16,2017,62.9
South/Central America & Carribean,Brazil,,Sao Paulo,6,17,2017,65.0
South/Central America & Carribean,Brazil,,Sao Paulo,6,18,2017,66.1
South/Central America & Carribean,Brazil,,Sao Paulo,6,19,2017,65.5
South/Central America & Carribean,Brazil,,Sao Paulo,6,20,2017,59.5
South/Central America & Carribean,Brazil,,Sao Paulo,6,21,2017,60.1
South/Central America & Carribean,Brazil,,Sao Paulo,6,22,2017,63.4
South/Central America & Carribean,Brazil,,Sao Paulo,6,23,2017,62.3
South/Central America & Carribean,Brazil,,Sao Paulo,6,24,2017,62.8
South/Central America & Carribean,Brazil,,Sao Paulo,6,25,2017,62.4
South/Central America & Carribean,Brazil,,Sao Paulo,6,26,2017,60.7
South/Central America & Carribean,Brazil,,Sao Paulo,6,27,2017,63.2
South/Central America & Carribean,Brazil,,Sao Paulo,6,28,2017,65.4
South/Central America & Carribean,Brazil,,Sao Paulo,6,29,2017,66.9
South/Central America & Carribean,Brazil,,Sao Paulo,6,30,2017,67.5
South/Central America & Carribean,Brazil,,Sao Paulo,7,1,2017,61.3
South/Central America & Carribean,Brazil,,Sao Paulo,7,2,2017,55.2
South/Central America & Carribean,Brazil,,Sao Paulo,7,3,2017,55.0
South/Central America & Carribean,Brazil,,Sao Paulo,7,4,2017,55.1
South/Central America & Carribean,Brazil,,Sao Paulo,7,5,2017,56.8
South/Central America & Carribean,Brazil,,Sao Paulo,7,6,2017,58.3
South/Central America & Carribean,Brazil,,Sao Paulo,7,7,2017,59.6
South/Central America & Carribean,Brazil,,Sao Paulo,7,8,2017,60.8
South/Central America & Carribean,Brazil,,Sao Paulo,7,9,2017,62.9
South/Central America & Carribean,Brazil,,Sao Paulo,7,10,2017,63.1
South/Central America & Carribean,Brazil,,Sao Paulo,7,11,2017,64.5
South/Central America & Carribean,Brazil,,Sao Paulo,7,12,2017,62.4
South/Central America & Carribean,Brazil,,Sao Paulo,7,13,2017,61.5
South/Central America & Carribean,Brazil,,Sao Paulo,7,14,2017,63.5
South/Central America & Carribean,Brazil,,Sao Paulo,7,15,2017,66.0
South/Central America & Carribean,Brazil,,Sao Paulo,7,16,2017,68.2
South/Central America & Carribean,Brazil,,Sao Paulo,7,17,2017,67.2
South/Central America & Carribean,Brazil,,Sao Paulo,7,18,2017,52.6
South/Central America & Carribean,Brazil,,Sao Paulo,7,19,2017,50.0
South/Central America & Carribean,Brazil,,Sao Paulo,7,20,2017,58.7
South/Central America & Carribean,Brazil,,Sao Paulo,7,21,2017,64.2
South/Central America & Carribean,Brazil,,Sao Paulo,7,22,2017,61.2
South/Central America & Carribean,Brazil,,Sao Paulo,7,23,2017,64.7
South/Central America & Carribean,Brazil,,Sao Paulo,7,24,2017,66.6
South/Central America & Carribean,Brazil,,Sao Paulo,7,25,2017,66.0
South/Central America & Carribean,Brazil,,Sao Paulo,7,26,2017,65.2
South/Central America & Carribean,Brazil,,Sao Paulo,7,27,2017,62.9
South/Central America & Carribean,Brazil,,Sao Paulo,7,28,2017,60.2
South/Central America & Carribean,Brazil,,Sao Paulo,7,29,2017,63.0
South/Central America & Carribean,Brazil,,Sao Paulo,7,30,2017,63.4
South/Central America & Carribean,Brazil,,Sao Paulo,7,31,2017,63.2
South/Central America & Carribean,Brazil,,Sao Paulo,8,1,2017,63.5
South/Central America & Carribean,Brazil,,Sao Paulo,8,2,2017,67.6
South/Central America & Carribean,Brazil,,Sao Paulo,8,3,2017,67.0
South/Central America & Carribean,Brazil,,Sao Paulo,8,4,2017,57.2
South/Central America & Carribean,Brazil,,Sao Paulo,8,5,2017,56.3
South/Central America & Carribean,Brazil,,Sao Paulo,8,6,2017,56.7
South/Central America & Carribean,Brazil,,Sao Paulo,8,7,2017,60.2
South/Central America & Carribean,Brazil,,Sao Paulo,8,8,2017,68.5
South/Central America & Carribean,Brazil,,Sao Paulo,8,9,2017,72.4
South/Central America & Carribean,Brazil,,Sao Paulo,8,10,2017,60.3
South/Central America & Carribean,Brazil,,Sao Paulo,8,11,2017,60.1
South/Central America & Carribean,Brazil,,Sao Paulo,8,12,2017,64.4
South/Central America & Carribean,Brazil,,Sao Paulo,8,13,2017,69.7
South/Central America & Carribean,Brazil,,Sao Paulo,8,14,2017,68.5
South/Central America & Carribean,Brazil,,Sao Paulo,8,15,2017,58.4
South/Central America & Carribean,Brazil,,Sao Paulo,8,16,2017,59.7
South/Central America & Carribean,Brazil,,Sao Paulo,8,17,2017,58.9
South/Central America & Carribean,Brazil,,Sao Paulo,8,18,2017,59.3
South/Central America & Carribean,Brazil,,Sao Paulo,8,19,2017,62.4
South/Central America & Carribean,Brazil,,Sao Paulo,8,20,2017,61.4
South/Central America & Carribean,Brazil,,Sao Paulo,8,21,2017,54.5
South/Central America & Carribean,Brazil,,Sao Paulo,8,22,2017,55.1
South/Central America & Carribean,Brazil,,Sao Paulo,8,23,2017,60.4
South/Central America & Carribean,Brazil,,Sao Paulo,8,24,2017,61.9
South/Central America & Carribean,Brazil,,Sao Paulo,8,25,2017,62.3
South/Central America & Carribean,Brazil,,Sao Paulo,8,26,2017,64.8
South/Central America & Carribean,Brazil,,Sao Paulo,8,27,2017,68.0
South/Central America & Carribean,Brazil,,Sao Paulo,8,28,2017,64.0
South/Central America & Carribean,Brazil,,Sao Paulo,8,29,2017,64.5
South/Central America & Carribean,Brazil,,Sao Paulo,8,30,2017,72.6
South/Central America & Carribean,Brazil,,Sao Paulo,8,31,2017,62.8
South/Central America & Carribean,Brazil,,Sao Paulo,9,1,2017,60.9
South/Central America & Carribean,Brazil,,Sao Paulo,9,2,2017,62.8
South/Central America & Carribean,Brazil,,Sao Paulo,9,3,2017,63.7
South/Central America & Carribean,Brazil,,Sao Paulo,9,4,2017,68.2
South/Central America & Carribean,Brazil,,Sao Paulo,9,5,2017,70.7
South/Central America & Carribean,Brazil,,Sao Paulo,9,6,2017,67.2
South/Central America & Carribean,Brazil,,Sao Paulo,9,7,2017,66.8
South/Central America & Carribean,Brazil,,Sao Paulo,9,8,2017,71.1
South/Central America & Carribean,Brazil,,Sao Paulo,9,9,2017,73.8
South/Central America & Carribean,Brazil,,Sao Paulo,9,10,2017,74.0
South/Central America & Carribean,Brazil,,Sao Paulo,9,11,2017,76.3
South/Central America & Carribean,Brazil,,Sao Paulo,9,12,2017,74.6
South/Central America & Carribean,Brazil,,Sao Paulo,9,13,2017,71.1
South/Central America & Carribean,Brazil,,Sao Paulo,9,14,2017,78.0
South/Central America & Carribean,Brazil,,Sao Paulo,9,15,2017,77.7
South/Central America & Carribean,Brazil,,Sao Paulo,9,16,2017,71.5
South/Central America & Carribean,Brazil,,Sao Paulo,9,17,2017,71.4
South/Central America & Carribean,Brazil,,Sao Paulo,9,18,2017,67.3
South/Central America & Carribean,Brazil,,Sao Paulo,9,19,2017,66.9
South/Central America & Carribean,Brazil,,Sao Paulo,9,20,2017,65.2
South/Central America & Carribean,Brazil,,Sao Paulo,9,21,2017,69.5
South/Central America & Carribean,Brazil,,Sao Paulo,9,22,2017,75.2
South/Central America & Carribean,Brazil,,Sao Paulo,9,23,2017,73.1
South/Central America & Carribean,Brazil,,Sao Paulo,9,24,2017,66.9
South/Central America & Carribean,Brazil,,Sao Paulo,9,25,2017,65.6
South/Central America & Carribean,Brazil,,Sao Paulo,9,26,2017,64.0
South/Central America & Carribean,Brazil,,Sao Paulo,9,27,2017,71.0
South/Central America & Carribean,Brazil,,Sao Paulo,9,28,2017,69.5
South/Central America & Carribean,Brazil,,Sao Paulo,9,29,2017,63.1
South/Central America & Carribean,Brazil,,Sao Paulo,9,30,2017,65.1
South/Central America & Carribean,Brazil,,Sao Paulo,10,1,2017,68.4
South/Central America & Carribean,Brazil,,Sao Paulo,10,2,2017,69.9
South/Central America & Carribean,Brazil,,Sao Paulo,10,3,2017,65.3
South/Central America & Carribean,Brazil,,Sao Paulo,10,4,2017,64.2
South/Central America & Carribean,Brazil,,Sao Paulo,10,5,2017,69.5
South/Central America & Carribean,Brazil,,Sao Paulo,10,6,2017,76.0
South/Central America & Carribean,Brazil,,Sao Paulo,10,7,2017,66.7
South/Central America & Carribean,Brazil,,Sao Paulo,10,8,2017,67.8
South/Central America & Carribean,Brazil,,Sao Paulo,10,9,2017,74.2
South/Central America & Carribean,Brazil,,Sao Paulo,10,10,2017,75.9
South/Central America & Carribean,Brazil,,Sao Paulo,10,11,2017,76.0
South/Central America & Carribean,Brazil,,Sao Paulo,10,12,2017,75.9
South/Central America & Carribean,Brazil,,Sao Paulo,10,13,2017,75.8
South/Central America & Carribean,Brazil,,Sao Paulo,10,14,2017,74.6
South/Central America & Carribean,Brazil,,Sao Paulo,10,15,2017,62.0
South/Central America & Carribean,Brazil,,Sao Paulo,10,16,2017,63.7
South/Central America & Carribean,Brazil,,Sao Paulo,10,17,2017,67.9
South/Central America & Carribean,Brazil,,Sao Paulo,10,18,2017,74.6
South/Central America & Carribean,Brazil,,Sao Paulo,10,19,2017,79.4
South/Central America & Carribean,Brazil,,Sao Paulo,10,20,2017,69.1
South/Central America & Carribean,Brazil,,Sao Paulo,10,21,2017,70.9
South/Central America & Carribean,Brazil,,Sao Paulo,10,22,2017,69.2
South/Central America & Carribean,Brazil,,Sao Paulo,10,23,2017,61.4
South/Central America & Carribean,Brazil,,Sao Paulo,10,24,2017,60.3
South/Central America & Carribean,Brazil,,Sao Paulo,10,25,2017,67.4
South/Central America & Carribean,Brazil,,Sao Paulo,10,26,2017,68.3
South/Central America & Carribean,Brazil,,Sao Paulo,10,27,2017,69.3
South/Central America & Carribean,Brazil,,Sao Paulo,10,28,2017,72.1
South/Central America & Carribean,Brazil,,Sao Paulo,10,29,2017,69.9
South/Central America & Carribean,Brazil,,Sao Paulo,10,30,2017,67.1
South/Central America & Carribean,Brazil,,Sao Paulo,10,31,2017,66.4
South/Central America & Carribean,Brazil,,Sao Paulo,11,1,2017,61.5
South/Central America & Carribean,Brazil,,Sao Paulo,11,2,2017,63.6
South/Central America & Carribean,Brazil,,Sao Paulo,11,3,2017,69.9
South/Central America & Carribean,Brazil,,Sao Paulo,11,4,2017,74.8
South/Central America & Carribean,Brazil,,Sao Paulo,11,5,2017,65.5
South/Central America & Carribean,Brazil,,Sao Paulo,11,6,2017,61.2
South/Central America & Carribean,Brazil,,Sao Paulo,11,7,2017,62.8
South/Central America & Carribean,Brazil,,Sao Paulo,11,8,2017,65.2
South/Central America & Carribean,Brazil,,Sao Paulo,11,9,2017,67.8
South/Central America & Carribean,Brazil,,Sao Paulo,11,10,2017,73.3
South/Central America & Carribean,Brazil,,Sao Paulo,11,11,2017,66.0
South/Central America & Carribean,Brazil,,Sao Paulo,11,12,2017,69.0
South/Central America & Carribean,Brazil,,Sao Paulo,11,13,2017,67.3
South/Central America & Carribean,Brazil,,Sao Paulo,11,14,2017,65.5
South/Central America & Carribean,Brazil,,Sao Paulo,11,15,2017,71.1
South/Central America & Carribean,Brazil,,Sao Paulo,11,16,2017,79.1
South/Central America & Carribean,Brazil,,Sao Paulo,11,17,2017,72.6
South/Central America & Carribean,Brazil,,Sao Paulo,11,18,2017,72.4
South/Central America & Carribean,Brazil,,Sao Paulo,11,19,2017,69.8
South/Central America & Carribean,Brazil,,Sao Paulo,11,20,2017,67.2
South/Central America & Carribean,Brazil,,Sao Paulo,11,21,2017,69.8
South/Central America & Carribean,Brazil,,Sao Paulo,11,22,2017,67.9
South/Central America & Carribean,Brazil,,Sao Paulo,11,23,2017,62.4
South/Central America & Carribean,Brazil,,Sao Paulo,11,24,2017,69.3
South/Central America & Carribean,Brazil,,Sao Paulo,11,25,2017,72.4
South/Central America & Carribean,Brazil,,Sao Paulo,11,26,2017,72.9
South/Central America & Carribean,Brazil,,Sao Paulo,11,27,2017,71.4
South/Central America & Carribean,Brazil,,Sao Paulo,11,28,2017,68.2
South/Central America & Carribean,Brazil,,Sao Paulo,11,29,2017,66.0
South/Central America & Carribean,Brazil,,Sao Paulo,11,30,2017,65.4
South/Central America & Carribean,Brazil,,Sao Paulo,12,1,2017,67.2
South/Central America & Carribean,Brazil,,Sao Paulo,12,2,2017,67.2
South/Central America & Carribean,Brazil,,Sao Paulo,12,3,2017,69.1
South/Central America & Carribean,Brazil,,Sao Paulo,12,4,2017,71.5
South/Central America & Carribean,Brazil,,Sao Paulo,12,5,2017,71.1
South/Central America & Carribean,Brazil,,Sao Paulo,12,6,2017,70.9
South/Central America & Carribean,Brazil,,Sao Paulo,12,7,2017,70.9
South/Central America & Carribean,Brazil,,Sao Paulo,12,8,2017,70.7
South/Central America & Carribean,Brazil,,Sao Paulo,12,9,2017,70.6
South/Central America & Carribean,Brazil,,Sao Paulo,12,10,2017,71.2
South/Central America & Carribean,Brazil,,Sao Paulo,12,11,2017,72.7
South/Central America & Carribean,Brazil,,Sao Paulo,12,12,2017,63.8
South/Central America & Carribean,Brazil,,Sao Paulo,12,13,2017,66.5
South/Central America & Carribean,Brazil,,Sao Paulo,12,14,2017,72.2
South/Central America & Carribean,Brazil,,Sao Paulo,12,15,2017,73.9
South/Central America & Carribean,Brazil,,Sao Paulo,12,16,2017,75.5
South/Central America & Carribean,Brazil,,Sao Paulo,12,17,2017,79.0
South/Central America & Carribean,Brazil,,Sao Paulo,12,18,2017,74.5
South/Central America & Carribean,Brazil,,Sao Paulo,12,19,2017,72.2
South/Central America & Carribean,Brazil,,Sao Paulo,12,20,2017,73.9
South/Central America & Carribean,Brazil,,Sao Paulo,12,21,2017,68.7
South/Central America & Carribean,Brazil,,Sao Paulo,12,22,2017,70.4
South/Central America & Carribean,Brazil,,Sao Paulo,12,23,2017,74.5
South/Central America & Carribean,Brazil,,Sao Paulo,12,24,2017,76.4
South/Central America & Carribean,Brazil,,Sao Paulo,12,25,2017,74.0
South/Central America & Carribean,Brazil,,Sao Paulo,12,26,2017,71.8
South/Central America & Carribean,Brazil,,Sao Paulo,12,27,2017,74.1
South/Central America & Carribean,Brazil,,Sao Paulo,12,28,2017,72.2
South/Central America & Carribean,Brazil,,Sao Paulo,12,29,2017,71.2
South/Central America & Carribean,Brazil,,Sao Paulo,12,30,2017,70.6
South/Central America & Carribean,Brazil,,Sao Paulo,12,31,2017,71.3
South/Central America & Carribean,Brazil,,Sao Paulo,1,1,2018,73.9
South/Central America & Carribean,Brazil,,Sao Paulo,1,2,2018,75.5
South/Central America & Carribean,Brazil,,Sao Paulo,1,3,2018,72.0
South/Central America & Carribean,Brazil,,Sao Paulo,1,4,2018,-99.0
South/Central America & Carribean,Brazil,,Sao Paulo,1,5,2018,70.9
South/Central America & Carribean,Brazil,,Sao Paulo,1,6,2018,73.8
South/Central America & Carribean,Brazil,,Sao Paulo,1,7,2018,66.4
South/Central America & Carribean,Brazil,,Sao Paulo,1,8,2018,66.9
South/Central America & Carribean,Brazil,,Sao Paulo,1,9,2018,69.2
South/Central America & Carribean,Brazil,,Sao Paulo,1,10,2018,72.0
South/Central America & Carribean,Brazil,,Sao Paulo,1,11,2018,73.0
South/Central America & Carribean,Brazil,,Sao Paulo,1,12,2018,71.8
South/Central America & Carribean,Brazil,,Sao Paulo,1,13,2018,70.8
South/Central America & Carribean,Brazil,,Sao Paulo,1,14,2018,74.2
South/Central America & Carribean,Brazil,,Sao Paulo,1,15,2018,74.9
South/Central America & Carribean,Brazil,,Sao Paulo,1,16,2018,75.9
South/Central America & Carribean,Brazil,,Sao Paulo,1,17,2018,75.6
South/Central America & Carribean,Brazil,,Sao Paulo,1,18,2018,79.0
South/Central America & Carribean,Brazil,,Sao Paulo,1,19,2018,75.6
South/Central America & Carribean,Brazil,,Sao Paulo,1,20,2018,73.3
South/Central America & Carribean,Brazil,,Sao Paulo,1,21,2018,74.4
South/Central America & Carribean,Brazil,,Sao Paulo,1,22,2018,76.9
South/Central America & Carribean,Brazil,,Sao Paulo,1,23,2018,76.5
South/Central America & Carribean,Brazil,,Sao Paulo,1,24,2018,77.3
South/Central America & Carribean,Brazil,,Sao Paulo,1,25,2018,75.1
South/Central America & Carribean,Brazil,,Sao Paulo,1,26,2018,70.1
South/Central America & Carribean,Brazil,,Sao Paulo,1,27,2018,68.4
South/Central America & Carribean,Brazil,,Sao Paulo,1,28,2018,72.6
South/Central America & Carribean,Brazil,,Sao Paulo,1,29,2018,74.2
South/Central America & Carribean,Brazil,,Sao Paulo,1,30,2018,66.3
South/Central America & Carribean,Brazil,,Sao Paulo,1,31,2018,68.0
South/Central America & Carribean,Brazil,,Sao Paulo,2,1,2018,69.5
South/Central America & Carribean,Brazil,,Sao Paulo,2,2,2018,70.3
South/Central America & Carribean,Brazil,,Sao Paulo,2,3,2018,68.4
South/Central America & Carribean,Brazil,,Sao Paulo,2,4,2018,67.0
South/Central America & Carribean,Brazil,,Sao Paulo,2,5,2018,68.1
South/Central America & Carribean,Brazil,,Sao Paulo,2,6,2018,67.0
South/Central America & Carribean,Brazil,,Sao Paulo,2,7,2018,70.9
South/Central America & Carribean,Brazil,,Sao Paulo,2,8,2018,73.3
South/Central America & Carribean,Brazil,,Sao Paulo,2,9,2018,77.6
South/Central America & Carribean,Brazil,,Sao Paulo,2,10,2018,77.8
South/Central America & Carribean,Brazil,,Sao Paulo,2,11,2018,76.9
South/Central America & Carribean,Brazil,,Sao Paulo,2,12,2018,77.2
South/Central America & Carribean,Brazil,,Sao Paulo,2,13,2018,68.1
South/Central America & Carribean,Brazil,,Sao Paulo,2,14,2018,65.9
South/Central America & Carribean,Brazil,,Sao Paulo,2,15,2018,67.3
South/Central America & Carribean,Brazil,,Sao Paulo,2,16,2018,66.1
South/Central America & Carribean,Brazil,,Sao Paulo,2,17,2018,67.8
South/Central America & Carribean,Brazil,,Sao Paulo,2,18,2018,69.8
South/Central America & Carribean,Brazil,,Sao Paulo,2,19,2018,72.9
South/Central America & Carribean,Brazil,,Sao Paulo,2,20,2018,75.3
South/Central America & Carribean,Brazil,,Sao Paulo,2,21,2018,76.5
South/Central America & Carribean,Brazil,,Sao Paulo,2,22,2018,74.3
South/Central America & Carribean,Brazil,,Sao Paulo,2,23,2018,70.7
South/Central America & Carribean,Brazil,,Sao Paulo,2,24,2018,69.4
South/Central America & Carribean,Brazil,,Sao Paulo,2,25,2018,70.0
South/Central America & Carribean,Brazil,,Sao Paulo,2,26,2018,70.2
South/Central America & Carribean,Brazil,,Sao Paulo,2,27,2018,71.8
South/Central America & Carribean,Brazil,,Sao Paulo,2,28,2018,73.6
South/Central America & Carribean,Brazil,,Sao Paulo,3,1,2018,75.1
South/Central America & Carribean,Brazil,,Sao Paulo,3,2,2018,75.6
South/Central America & Carribean,Brazil,,Sao Paulo,3,3,2018,73.6
South/Central America & Carribean,Brazil,,Sao Paulo,3,4,2018,73.6
South/Central America & Carribean,Brazil,,Sao Paulo,3,5,2018,74.5
South/Central America & Carribean,Brazil,,Sao Paulo,3,6,2018,75.1
South/Central America & Carribean,Brazil,,Sao Paulo,3,7,2018,73.7
South/Central America & Carribean,Brazil,,Sao Paulo,3,8,2018,69.9
South/Central America & Carribean,Brazil,,Sao Paulo,3,9,2018,70.5
South/Central America & Carribean,Brazil,,Sao Paulo,3,10,2018,71.1
South/Central America & Carribean,Brazil,,Sao Paulo,3,11,2018,73.9
South/Central America & Carribean,Brazil,,Sao Paulo,3,12,2018,77.1
South/Central America & Carribean,Brazil,,Sao Paulo,3,13,2018,74.3
South/Central America & Carribean,Brazil,,Sao Paulo,3,14,2018,78.8
South/Central America & Carribean,Brazil,,Sao Paulo,3,15,2018,76.4
South/Central America & Carribean,Brazil,,Sao Paulo,3,16,2018,77.7
